OBJECTID,ID,DIST_NM,DIST_NUM,CNTY_NM,CNTY_NUM,TRF_STA_ID,AADT_2022,x,y
9898,106681,Bryan,0,Brazos,21,21U261,1166,-96.3382419998684,30.6198219995857
9899,106705,Bryan,17,Brazos,21,21FS536,877,-96.3476870001549,30.6223639998987
9900,106721,Bryan,17,Brazos,21,21UD20,823,-96.3502580000066,30.6314489997716
9901,106745,Bryan,17,Brazos,21,21U190,1161,-96.3523179996759,30.6364229998217
9902,106881,Bryan,0,Brazos,21,21U284,1042,-96.3634569998407,30.6457289999934
9903,106969,Bryan,17,Brazos,21,21U191,912,-96.3579409999771,30.6387940003429
9904,107361,Bryan,17,Brazos,21,21UD11A,927,-96.3520970002763,30.6494050004405
9905,107481,Bryan,0,Brazos,21,21U292,1220,-96.3410570001804,30.6527310000357
9906,107641,Bryan,17,Brazos,21,21UD7G,1048,-96.3383100003063,30.6557479997704
9907,107681,Bryan,0,Brazos,21,21U274,1117,-96.3386000001898,30.6702080001991
9908,107697,Bryan,17,Brazos,21,21CR97,861,-96.3232730002487,30.5093099997567
9909,107737,Bryan,17,Brazos,21,21CR169,1062,-96.2740940004377,30.494087000115
9910,107921,Bryan,17,Brazos,21,21CS10,893,-96.2192609997953,30.5283910001446
9911,107937,Bryan,17,Brazos,21,21CR111B,1199,-96.3369749998963,30.5563030003832
9912,108137,Bryan,17,Brazos,21,21U229,867,-96.3355479997404,30.5998169997548
9913,108153,Bryan,17,Brazos,21,21RS26,899,-96.3318100000315,30.6037539996474
9914,108217,Bryan,17,Brazos,21,21UE66,1196,-96.3283080004139,30.6009030003732
9915,108289,Bryan,17,Brazos,21,21UE29A,991,-96.3160400003457,30.5766139999362
9916,108353,Bryan,0,Brazos,21,21U305,1237,-96.3157650002545,30.6000289996387
9917,108425,Bryan,17,Brazos,21,21FS521,1045,-96.3060910001994,30.5936549997785
9918,108449,Bryan,17,Brazos,21,21UE41A,936,-96.3113709999716,30.6049920000808
9919,108489,Bryan,17,Brazos,21,21U244,1153,-96.2930680003878,30.5524370001675
9920,108833,Bryan,17,Brazos,21,21HP87,989,-96.2890470002188,30.5885659998211
9921,109169,Bryan,0,Brazos,21,21U262,1230,-96.3355790002706,30.6164879996215
9922,109185,Bryan,17,Brazos,21,21HP5015,1237,-96.3280029998385,30.6105500000825
9923,109233,Bryan,17,Brazos,21,21FS577,1179,-96.3226850001126,30.6133159999335
9924,109249,Bryan,17,Brazos,21,21UE6,946,-96.3245160000134,30.6169110002425
9925,109385,Bryan,17,Brazos,21,21UD15,1128,-96.3227159997435,30.6258929998621
9926,109721,Bryan,17,Brazos,21,21UD8A,984,-96.3359369996928,30.6406779999897
9927,109825,Bryan,17,Brazos,21,21U203,840,-96.3263019996376,30.6475450001017
9928,109993,Bryan,17,Brazos,21,21HP64,1211,-96.3084720002826,30.6642129998301
9929,110057,Bryan,17,Brazos,21,21UE16,898,-96.2938840002464,30.6146429999745
9930,110089,Bryan,17,Brazos,21,21HP84,1239,-96.2997740002698,30.6313879996565
9931,110097,Bryan,17,Brazos,21,21HP55,1046,-96.2810059999269,30.6056119998939
9932,110113,Bryan,17,Brazos,21,21RS30,855,-96.2986220002051,30.6485479995906
9933,110377,Bryan,17,Brazos,21,21CR65B,1120,-96.2420199998231,30.5424310000906
9934,110713,Bryan,17,Brazos,21,21CR160,876,-96.4442370000375,30.7381530002608
9935,110793,Bryan,17,Brazos,21,21CR156,1241,-96.4000850000227,30.6961230000765
9936,110801,Bryan,17,Brazos,21,21HP4,939,-96.3916470003088,30.703452999956
9937,110817,Bryan,17,Brazos,21,21UC71,903,-96.3866199996132,30.6762619996916
9938,111249,Bryan,17,Brazos,21,21FS561,960,-96.3837739996703,30.7007219999204
9939,111297,Bryan,17,Brazos,21,21FS516,1150,-96.372191999761,30.6958900001235
9940,111425,Bryan,17,Brazos,21,21HP78A,1253,-96.3700099998616,30.6761740001301
9941,111601,Bryan,17,Brazos,21,21HP5084,877,-96.3568120000737,30.6755140002709
9942,111609,Bryan,17,Brazos,21,21HP80,893,-96.3579409999771,30.67713500038
9943,111633,Bryan,17,Brazos,21,21UC2,1249,-96.3585280000671,30.6839429995698
9944,111697,Bryan,17,Brazos,21,21HP41,953,-96.3600849999228,30.694863999574
9945,111785,Bryan,17,Brazos,21,21UC6,857,-96.3536219995556,30.6858769997238
9946,111849,Bryan,17,Brazos,21,21CR5,1012,-96.3703609998602,30.7132050000108
9947,111857,Bryan,17,Brazos,21,21HP40,963,-96.3689189999119,30.7120859996692
9948,111865,Bryan,17,Brazos,21,21HP5052,990,-96.3559649996849,30.7053429998796
9949,111921,Bryan,17,Brazos,21,21HP77,842,-96.3450849997729,30.7141840001915
9950,111945,Bryan,17,Brazos,21,21CR22A,909,-96.3424529998061,30.7399060001619
9951,112057,Bryan,17,Brazos,21,21FS520,851,-96.3334429997946,30.6741290002532
9952,112145,Bryan,17,Brazos,21,21HP5185,1033,-96.3059770003383,30.6813240002025
9953,112169,Bryan,17,Brazos,21,21CR46,828,-96.3132710003563,30.7105059996522
9954,112185,Bryan,17,Brazos,21,21HP5198,991,-96.2987980002275,30.6723479999603
9955,112209,Bryan,17,Brazos,21,21CR47,1079,-96.2930300004342,30.6964020003521
9956,112241,Bryan,17,Brazos,21,21CR43,818,-96.3054429999944,30.7492050000108
9957,112369,Bryan,17,Brazos,21,21CR53A,831,-96.2261120000687,30.7249789997811
9958,112625,Bryan,17,Brazos,21,21CR65,831,-96.1974640000635,30.5146689995747
9959,114249,Bryan,17,Leon,145,145FS141,850,-95.9792329997031,31.2559620003461
9960,114273,Bryan,17,Leon,145,145FS122,1248,-95.9725799995673,31.2513790003406
9961,114705,Bryan,17,Walker,236,236CR84,889,-95.6159060000618,30.5857640001086
9962,114881,Bryan,17,Walker,236,236HP8042,835,-95.5329060000118,30.655257999657
9963,114897,Bryan,17,Walker,236,236RS44,993,-95.5297239998627,30.660930999566
9964,115065,Bryan,17,Walker,236,236CR91,835,-95.5605620001361,30.6820199999231
9965,115097,Bryan,17,Walker,236,236CR92C,1100,-95.5569309999656,30.6977210000242
9966,115153,Bryan,17,Walker,236,236CR26A,889,-95.5684279995525,30.718850999574
9967,115169,Bryan,17,Walker,236,236HP8038,927,-95.5730509996039,30.7250310003804
9968,115457,Bryan,17,Walker,236,236FS222,1251,-95.552628000282,30.7216530001859
9969,115497,Bryan,17,Walker,236,236FS208,870,-95.5547789996511,30.7386529999361
9970,115521,Bryan,17,Walker,236,236FS213,955,-95.5438920003155,30.695946000008
9971,115529,Bryan,17,Walker,236,236HP8033,1085,-95.5360569996308,30.6876430002243
9972,115553,Bryan,17,Walker,236,236FS211,1168,-95.5340190000767,30.6761879998763
9973,115569,Bryan,17,Walker,236,236HP8023,857,-95.5228040000046,30.6806580000667
9974,115633,Bryan,17,Walker,236,236HP8010,918,-95.5504990001287,30.7191519999649
9975,115649,Bryan,17,Walker,236,236FS219,869,-95.5453490000563,30.7125840001515
9976,115665,Bryan,17,Walker,236,236CR27,1240,-95.5473709997718,30.7194209997793
9977,115681,Bryan,17,Walker,236,236FS212,935,-95.5398479999852,30.7062820000144
9978,115745,Bryan,17,Walker,236,236HP2,1140,-95.5483249996989,30.7250690003341
9979,115753,Bryan,17,Walker,236,236CR25,930,-95.5449070003577,30.7204880004209
9980,115833,Bryan,17,Walker,236,236FS220,1025,-95.5428699999505,30.7308309998508
9981,115865,Bryan,17,Walker,236,236CR33,1229,-95.5297239998627,30.7098180003005
9982,115881,Bryan,17,Walker,236,236CR24,850,-95.5342560002142,30.7229539999272
9983,115897,Bryan,17,Walker,236,236CR21,905,-95.5274809998483,30.7229400001809
9984,115921,Bryan,17,Walker,236,236HP8027A,1252,-95.5252609999951,30.7236479995556
9985,115929,Bryan,17,Walker,236,236CR51,954,-95.5182040001145,30.6806469995594
9986,116049,Bryan,17,Walker,236,236CR45,827,-95.4418030004081,30.6950089999654
9987,116113,Bryan,17,Walker,236,236CR3,1187,-95.4572299995648,30.8000239999077
9988,116377,Bryan,17,Madison,154,154FS126,834,-95.9176479997553,30.9573120002487
9989,116465,Bryan,17,Madison,154,154FS132,839,-95.9071040000495,30.9494300000945
9990,118001,Bryan,17,Leon,145,145FS112,926,-96.0670390001497,31.4648970000965
9991,118169,Bryan,17,Freestone,82,82FS108,857,-96.1735380001786,31.7221789999609
9992,118177,Bryan,17,Freestone,82,82CR37,1193,-96.1627500000125,31.72582599997
9993,118209,Bryan,17,Freestone,82,82FS120,979,-96.1472930003716,31.7228579997969
9994,118257,Bryan,17,Freestone,82,82FS2,972,-96.1313629996027,31.7222190000069
9995,119161,Childress,25,Childress,38,38HP8003,1039,-100.22563899994,34.4308969999966
9996,119169,Childress,25,Childress,38,38HP8001,1075,-100.22504400038,34.4375609997404
9997,119281,Childress,25,Childress,38,38HP8007,986,-100.208823999728,34.4195439998558
9998,119297,Childress,25,Childress,38,38CR66C,1096,-100.208068999984,34.421673000009
9999,119385,Childress,25,Childress,38,38HP8018,916,-100.204681000228,34.4259720004076
10000,121337,Childress,25,Collingsworth,44,44FS106,1129,-100.214087999661,34.8545269998212
10001,4841,El Paso,24,El Paso,72,72U921,1575,-106.6918180002,31.8227900000585
10002,4969,El Paso,24,El Paso,72,72UC1292,1396,-106.598488000421,31.8352550002181
10003,4977,El Paso,24,El Paso,72,72FS525,1717,-106.598197999638,31.8395519996251
10004,5001,El Paso,24,El Paso,72,72HP5106,1712,-106.598206000007,31.8445259996752
10005,5025,El Paso,24,El Paso,72,72UC1304,1433,-106.597266999872,31.8488539996125
10006,5105,El Paso,24,El Paso,72,72U1125,1861,-106.571662999947,31.8159219999004
10007,5137,El Paso,24,El Paso,72,72UC1277,1900,-106.568565000075,31.8155000002249
10008,5145,El Paso,24,El Paso,72,72UC1275,1518,-106.564880000112,31.8176379998938
10009,5153,El Paso,24,El Paso,72,72UC1276,1564,-106.564383999722,31.8170030002883
10010,5177,El Paso,24,El Paso,72,72FS587,1743,-106.585007000173,31.8294640002634
10011,5217,El Paso,24,El Paso,72,72UC1297,1574,-106.587180999703,31.8421289997536
10012,5233,El Paso,24,El Paso,72,72UC1299,1788,-106.591475999917,31.8431849998879
10013,5401,El Paso,24,El Paso,72,72UC1235,1840,-106.566933000358,31.8462750002911
10014,5553,El Paso,24,El Paso,72,72U225,1323,-106.652992000281,31.9127039996899
10015,5585,El Paso,24,El Paso,72,72CE118,1968,-106.630050999954,31.8858660004157
10016,5601,El Paso,24,El Paso,72,72UN19,1482,-106.660324000252,31.93820000003
10017,5657,El Paso,24,El Paso,72,72U1355,1980,-106.646872999589,31.9548109998278
10018,5929,El Paso,24,El Paso,72,72UC1313,1404,-106.597923000446,31.8713530002408
10019,6233,El Paso,24,El Paso,72,72UC1312,1568,-106.591216999665,31.8724230001214
10020,6369,El Paso,24,El Paso,72,72UC1228,1276,-106.577034000319,31.8678739998853
10021,6577,El Paso,24,El Paso,72,72U1107,1595,-106.608406000037,31.9244689999445
10022,6585,El Paso,24,El Paso,72,72UA1369,1316,-106.600449000021,31.9238660000159
10023,6745,El Paso,24,El Paso,72,72UA1367,1471,-106.584105999992,31.9176939995785
10024,6777,El Paso,24,El Paso,72,72UA1391,1273,-106.58082599982,31.9492610001951
10025,6825,El Paso,24,El Paso,72,72UA1396,1491,-106.576827999812,31.9625260003747
10026,6961,El Paso,24,El Paso,72,72U1364,1770,-106.501343000079,31.7724289996986
10027,7105,El Paso,24,El Paso,72,72UC1082,1876,-106.499480999648,31.7735310001556
10028,7241,El Paso,24,El Paso,72,72FS602,1431,-106.555449999618,31.8145329996982
10029,7521,El Paso,24,El Paso,72,72U1126,1414,-106.544937000442,31.8256240003474
10030,7593,El Paso,24,El Paso,72,72UC1257,1638,-106.533913000185,31.8317379999088
10031,7657,El Paso,24,El Paso,72,72U1324,1974,-106.540718000136,31.8383560002293
10032,7673,El Paso,24,El Paso,72,72FS559,1535,-106.533553999817,31.8354819998945
10033,7681,El Paso,24,El Paso,72,72HP149,1497,-106.534293999768,31.8404660004056
10034,7729,El Paso,24,El Paso,72,72HP5472,1555,-106.531463999664,31.8449710004114
10035,7769,El Paso,24,El Paso,72,72HP5462,1717,-106.518226999876,31.8148859997891
10036,7825,El Paso,24,El Paso,72,72UC1097,1278,-106.51207000013,31.7947160004431
10037,7857,El Paso,24,El Paso,72,72HP5268,1469,-106.504684000366,31.7944109998678
10038,7961,El Paso,24,El Paso,72,72UC1101,1691,-106.503159000188,31.8056110001476
10039,8033,El Paso,24,El Paso,72,72UC1199,1806,-106.525368000033,31.8318180000007
10040,8081,El Paso,24,El Paso,72,72FS618,1864,-106.526505000305,31.8341640002685
10041,8137,El Paso,24,El Paso,72,72UC1203,1730,-106.523010000111,31.8425599998442
10042,8209,El Paso,24,El Paso,72,72UC987,1690,-106.483787999916,31.7505230003363
10043,8217,El Paso,24,El Paso,72,72HP147,1575,-106.484000999846,31.7513919999409
10044,8233,El Paso,24,El Paso,72,72UC981,1706,-106.483284000057,31.7515770003783
10045,8345,El Paso,24,El Paso,72,72HP5057,1530,-106.491355999979,31.7595389997251
10046,8393,El Paso,24,El Paso,72,72HP1038,1472,-106.488349999853,31.7592049996111
10047,8401,El Paso,24,El Paso,72,72HP1037,1684,-106.488708000174,31.7601180003455
10048,8409,El Paso,24,El Paso,72,72UC1062,1769,-106.494163999969,31.7620179998309
10049,8417,El Paso,24,El Paso,72,72UC1064,1475,-106.494789000012,31.7637689996397
10050,8425,El Paso,24,El Paso,72,72UC1067,1532,-106.494537000082,31.764165999961
10051,8465,El Paso,24,El Paso,72,72HP5222,1701,-106.492004000184,31.7637460003777
10052,8473,El Paso,24,El Paso,72,72HP5049,1335,-106.495307999664,31.765047000119
10053,8561,El Paso,24,El Paso,72,72UC1053,1591,-106.489379999687,31.76081300002
10054,8729,El Paso,24,El Paso,72,72UC1004,1445,-106.487311999649,31.7586839998668
10055,8793,El Paso,24,El Paso,72,72UC982,1960,-106.483017000334,31.7528499997277
10056,8809,El Paso,24,El Paso,72,72UC983,1785,-106.482070999877,31.7533189997721
10057,8817,El Paso,24,El Paso,72,72UC979,1557,-106.480063999954,31.7539370003923
10058,9033,El Paso,24,El Paso,72,72UC1027,1749,-106.486427000206,31.7759419998235
10059,9065,El Paso,24,El Paso,72,72HP99,1416,-106.479728999793,31.7688269999661
10060,9201,El Paso,24,El Paso,72,72UC972,1302,-106.474884000296,31.7548500002274
10061,9321,El Paso,24,El Paso,72,72UC956,1478,-106.472908000004,31.7668689996047
10062,9369,El Paso,24,El Paso,72,72CS2,1475,-106.466209000445,31.76776100027
10063,9465,El Paso,24,El Paso,72,72HP44A,1537,-106.472861999682,31.7748550000583
10064,9489,El Paso,24,El Paso,72,72U1394,1491,-106.479332000371,31.7787299997897
10065,9505,El Paso,24,El Paso,72,72U1141,1443,-106.477257000011,31.7811950001492
10066,9737,El Paso,24,El Paso,72,72HP5253,1365,-106.462090000253,31.7727130002049
10067,9777,El Paso,24,El Paso,72,72HP5234,1661,-106.462134999631,31.7794359999715
10068,10017,El Paso,24,El Paso,72,72UM481,1559,-106.432701000251,31.7610090000654
10069,10145,El Paso,24,El Paso,72,72FS566,1916,-106.43694299982,31.7756000002399
10070,10257,El Paso,24,El Paso,72,72UC1112,1737,-106.486549000436,31.7870199998732
10071,10273,El Paso,24,El Paso,72,72UC943,1797,-106.473502999564,31.7856179999708
10072,10329,El Paso,24,El Paso,72,72HP5407,1436,-106.466346999614,31.7923069999681
10073,10353,El Paso,24,El Paso,72,72UC1132,1938,-106.466362000306,31.7959309998158
10074,10409,El Paso,24,El Paso,72,72UC1154,1748,-106.465523000286,31.8059499995929
10075,10473,El Paso,24,El Paso,72,72UC1179,1507,-106.465210000241,31.8217349999703
10076,10489,El Paso,24,El Paso,72,72U1142,1969,-106.461853000116,31.7859310000157
10077,10777,El Paso,24,El Paso,72,72U1139,1836,-106.461739000255,31.8139529999311
10078,10785,El Paso,24,El Paso,72,72UC1168,1445,-106.461327000141,31.8175559997097
10079,10881,El Paso,24,El Paso,72,72UC1161,1679,-106.453261999642,31.8121870003299
10080,10985,El Paso,24,El Paso,72,72HP106,1397,-106.440024999854,31.7937910000547
10081,11033,El Paso,24,El Paso,72,72UM428,1924,-106.431540999817,31.7889540000271
10082,11041,El Paso,24,El Paso,72,72UM437,1464,-106.437385999564,31.7939399997313
10083,11049,El Paso,24,El Paso,72,72UM438,1460,-106.437385999564,31.7947429998896
10084,11169,El Paso,24,El Paso,72,72UL5,1780,-106.443352000394,31.8129959998656
10085,11225,El Paso,24,El Paso,72,72UC1170,1631,-106.454994000373,31.8182749995916
10086,11233,El Paso,24,El Paso,72,72UC1172,1461,-106.453201000426,31.8182749995916
10087,11305,El Paso,24,El Paso,72,72UC1187,1978,-106.454528999614,31.8498949999544
10088,11329,El Paso,24,El Paso,72,72UL44,1355,-106.444976999789,31.8182369996379
10089,11345,El Paso,24,El Paso,72,72UL45,1908,-106.444114999608,31.8216650003395
10090,11369,El Paso,24,El Paso,72,72UL53,1342,-106.445563999879,31.8312449996571
10091,11473,El Paso,24,El Paso,72,72UC1226,1937,-106.558166999907,31.8578069996933
10092,11609,El Paso,24,El Paso,72,72FS617,1720,-106.54333500031,31.8662640002834
10093,11617,El Paso,24,El Paso,72,72UC1210,1317,-106.529739000155,31.8540550002381
10094,11681,El Paso,24,El Paso,72,72UC1206,1596,-106.510864000273,31.8536759998476
10095,11737,El Paso,24,El Paso,72,72UC1188,1651,-106.454764999705,31.8530640004033
10096,11881,El Paso,24,El Paso,72,72HP5162,1678,-106.43559999994,31.857468000248
10097,12145,El Paso,24,El Paso,72,72U990,1981,-106.436562000236,31.929781000293
10098,12345,El Paso,24,El Paso,72,72U1353,1577,-106.631492999902,32.0248260000199
10099,12505,El Paso,24,El Paso,72,72U954,1922,-106.604546000098,32.0138740003849
10100,12521,El Paso,24,El Paso,72,72U949,1593,-106.602141999853,32.0011019995577
10101,12561,El Paso,24,El Paso,72,72U979,1522,-106.617957999862,32.0248599997892
10102,12665,El Paso,24,El Paso,72,72U960,1972,-106.591583000355,32.0302469999991
10103,12793,El Paso,24,El Paso,72,72U973,1978,-106.483512999825,32.0829660002807
10104,12857,El Paso,24,El Paso,72,72UO649,1723,-106.364655000028,31.7157480001702
10105,12897,El Paso,24,El Paso,72,72UO678,1325,-106.349257999557,31.7039700002154
10106,13001,El Paso,24,El Paso,72,72UO688,1471,-106.336266000276,31.6957000001549
10107,13017,El Paso,24,El Paso,72,72UO659,1589,-106.347847000139,31.711198999934
10108,13025,El Paso,24,El Paso,72,72UO663,1583,-106.346297999753,31.7091220003801
10109,13065,El Paso,24,El Paso,72,72UO666,1366,-106.341103000303,31.7126080001592
10110,13073,El Paso,24,El Paso,72,72HP135,1707,-106.342666999582,31.7170029995888
10111,13113,El Paso,24,El Paso,72,72UO668,1733,-106.336327000391,31.708444999737
10112,13129,El Paso,24,El Paso,72,72HP36,1885,-106.33943900001,31.7116599996094
10113,13281,El Paso,24,El Paso,72,72UP735,1543,-106.308708000174,31.6764370003673
10114,13313,El Paso,24,El Paso,72,72UP734,1717,-106.303635000055,31.6779980004075
10115,13321,El Paso,24,El Paso,72,72UO693,1471,-106.330459999629,31.6927360001663
10116,13361,El Paso,24,El Paso,72,72UO673,1331,-106.325957999762,31.6991979995881
10117,13377,El Paso,24,El Paso,72,72U1029,1580,-106.323982000369,31.6991409996575
10118,13401,El Paso,24,El Paso,72,72UO698,1677,-106.319962000246,31.688804999651
10119,13433,El Paso,24,El Paso,72,72HP5137,1542,-106.33153499974,31.7043899997987
10120,13457,El Paso,24,El Paso,72,72U1197,1685,-106.324882999651,31.7121260004146
10121,13513,El Paso,24,El Paso,72,72UO574,1760,-106.31160000044,31.6969090001503
10122,13601,El Paso,24,El Paso,72,72UG841,1470,-106.274650999844,31.5647850001277
10123,13617,El Paso,24,El Paso,72,72UG838,1843,-106.273436999618,31.5835359996867
10124,13625,El Paso,24,El Paso,72,72UG839,1744,-106.271126000065,31.5804690003441
10125,13729,El Paso,24,El Paso,72,72UG849,1925,-106.235008000019,31.5728820003041
10126,13857,El Paso,24,El Paso,72,72UG861,1395,-106.210975999743,31.5453240002025
10127,13881,El Paso,24,El Paso,72,72HP5443,1705,-106.226433000283,31.5792709999567
10128,13929,El Paso,24,El Paso,72,72U866,1385,-106.191658000117,31.5251709998418
10129,13961,El Paso,24,El Paso,72,72U1243,1734,-106.183746000378,31.5516379999938
10130,14009,El Paso,24,El Paso,72,72UG837,1792,-106.277893000062,31.5900669995924
10131,14065,El Paso,24,El Paso,72,72UP716,1317,-106.293930000369,31.6335749995866
10132,14209,El Paso,24,El Paso,72,72UP753,1275,-106.282798999674,31.6443979995681
10133,14217,El Paso,24,El Paso,72,72UP752,1664,-106.282112000368,31.6444069999831
10134,14241,El Paso,24,El Paso,72,72FS606,1438,-106.265639999786,31.594417999691
10135,14649,El Paso,24,El Paso,72,72UP744,1900,-106.278274999691,31.6672419999184
10136,14761,El Paso,24,El Paso,72,72FS611,1688,-106.28334799981,31.7192709998568
10137,14993,El Paso,24,El Paso,72,72U1425,1394,-106.254172999784,31.6970019999424
10138,15137,El Paso,24,El Paso,72,72UF781,1499,-106.229636999648,31.6686269999361
10139,15161,El Paso,24,El Paso,72,72FS46,1677,-106.217765999901,31.6791060002417
10140,15169,El Paso,24,El Paso,72,72UF785,1900,-106.218086000269,31.6820369996079
10141,15185,El Paso,24,El Paso,72,72UF787,1331,-106.215049999658,31.6842750002911
10142,15217,El Paso,24,El Paso,72,72U1433,1416,-106.232986000304,31.6994949997945
10143,15345,El Paso,24,El Paso,72,72UF801,1883,-106.206000999646,31.6910360000114
10144,15361,El Paso,24,El Paso,72,72UF797,1631,-106.209083999727,31.6948679995586
10145,15377,El Paso,24,El Paso,72,72UF818,1473,-106.195319999918,31.674995000419
10146,15385,El Paso,24,El Paso,72,72UF815,1975,-106.194304999876,31.6755499999326
10147,15561,El Paso,24,El Paso,72,72FS579,1661,-106.427741999993,31.7674290002482
10148,15569,El Paso,24,El Paso,72,72UM504,1363,-106.424987999796,31.7616180002706
10149,15897,El Paso,24,El Paso,72,72UM491,1338,-106.409966000431,31.7796629996478
10150,15993,El Paso,24,El Paso,72,72UO630,1785,-106.388556999706,31.7405429996597
10151,16017,El Paso,24,El Paso,72,72UO628,1573,-106.38937399961,31.745415000402
10152,16097,El Paso,24,El Paso,72,72UO636,1631,-106.368705999782,31.7323969999217
10153,16153,El Paso,24,El Paso,72,72UO632,1606,-106.381049999758,31.7442420002682
10154,16225,El Paso,24,El Paso,72,72UM518,1853,-106.396010999908,31.7554679999483
10155,16241,El Paso,24,El Paso,72,72HP5029,1281,-106.387855999755,31.7580949996845
10156,16345,El Paso,24,El Paso,72,72UM384,1932,-106.384108999631,31.7812669998722
10157,16409,El Paso,24,El Paso,72,72UM355,1760,-106.371269000164,31.7678780002695
10158,16417,El Paso,24,El Paso,72,72UM345A,1411,-106.365622999702,31.7617970004313
10159,16465,El Paso,24,El Paso,72,72U1202,1426,-106.380615000382,31.780140000061
10160,16473,El Paso,24,El Paso,72,72U1201,1444,-106.379935999647,31.7831169997498
10161,16601,El Paso,24,El Paso,72,72UM410,1645,-106.417641000032,31.7888390001198
10162,16609,El Paso,24,El Paso,72,72HP5441,1400,-106.417175000126,31.7891809997034
10163,16833,El Paso,24,El Paso,72,72UM390,1525,-106.393943999916,31.7883239997528
10164,17001,El Paso,24,El Paso,72,72UM370,1643,-106.370536999683,31.7877829999855
10165,17041,El Paso,24,El Paso,72,72HP5312,1579,-106.366790999605,31.78634800036
10166,17089,El Paso,24,El Paso,72,72FS526,1430,-106.363785000377,31.7243599998142
10167,17169,El Paso,24,El Paso,72,72HP5295,1701,-106.356460999875,31.7257310000857
10168,17177,El Paso,24,El Paso,72,72UO646,1386,-106.351150999619,31.723354000187
10169,17225,El Paso,24,El Paso,72,72UO642,1928,-106.351561999687,31.7301939999532
10170,17353,El Paso,24,El Paso,72,72UO655,1702,-106.348250999884,31.7220310003304
10171,17393,El Paso,24,El Paso,72,72UO598,1766,-106.344978000035,31.7355159998635
10172,17689,El Paso,24,El Paso,72,72UM335,1410,-106.355369999926,31.7664989996292
10173,17713,El Paso,24,El Paso,72,72UN239,1904,-106.350234999645,31.765493000002
10174,17745,El Paso,24,El Paso,72,72FS610,1631,-106.362946000358,31.7833729998641
10175,17753,El Paso,24,El Paso,72,72HP5020,1722,-106.360869999951,31.7836490000014
10176,17777,El Paso,24,El Paso,72,72HP5026,1934,-106.358138999915,31.7832149997725
10177,17817,El Paso,24,El Paso,72,72UM329,1927,-106.355629000178,31.775702000447
10178,18057,El Paso,24,El Paso,72,72UN246,1318,-106.342216000368,31.772320000068
10179,18121,El Paso,24,El Paso,72,72HP5309,1506,-106.333336000056,31.7771840004413
10180,18185,El Paso,24,El Paso,72,72UO583,1605,-106.319107000388,31.7334180002406
10181,18265,El Paso,24,El Paso,72,72UO580,1377,-106.309440999802,31.7238240002774
10182,18273,El Paso,24,El Paso,72,72HP1027,1701,-106.308571000152,31.7250330002728
10183,18281,El Paso,24,El Paso,72,72UO581,1677,-106.315505999802,31.7299539996774
10184,18289,El Paso,24,El Paso,72,72UO560,1338,-106.314407000383,31.7310699998806
10185,18465,El Paso,24,El Paso,72,72UO539,1899,-106.301392000041,31.7461340002839
10186,18617,El Paso,24,El Paso,72,72UN251,1364,-106.330634999606,31.7724990002287
10187,18641,El Paso,24,El Paso,72,72HP5366,1746,-106.322898999889,31.7766669999821
10188,18649,El Paso,24,El Paso,72,72UN256,1389,-106.321647999755,31.7740590002227
10189,18657,El Paso,24,El Paso,72,72UN257,1771,-106.320655999874,31.7744979997829
10190,18729,El Paso,24,El Paso,72,72UN211,1809,-106.308097999923,31.7575869996404
10191,18833,El Paso,24,El Paso,72,72HP5308,1772,-106.312583999952,31.7828520001198
10192,18977,El Paso,24,El Paso,72,72UM319,1444,-106.356727999597,31.7960699999306
10193,19057,El Paso,24,El Paso,72,72UN301,1321,-106.332763999759,31.7887129997052
10194,19225,El Paso,24,El Paso,72,72UN292,1372,-106.319816999855,31.7993009996414
10195,19249,El Paso,24,El Paso,72,72UN278,1810,-106.312820000043,31.7909090002502
10196,19297,El Paso,24,El Paso,72,72UN273,1367,-106.302596999852,31.7948130004197
10197,19305,El Paso,24,El Paso,72,72UN276,1361,-106.302710999713,31.7977089999704
10198,19345,El Paso,24,El Paso,72,72UL61,1587,-106.423270999757,31.8536210000092
10199,19425,El Paso,24,El Paso,72,72UL68,1909,-106.414719000182,31.8590680002881
10200,19617,El Paso,24,El Paso,72,72HP73,1709,-106.412674000305,31.87666499969
10201,19673,El Paso,24,El Paso,72,72HP5385,1752,-106.417884999593,31.8845600004437
10202,19745,El Paso,24,El Paso,72,72UR117,1586,-106.424408000029,31.9025590003976
10203,19825,El Paso,24,El Paso,72,72UR138,1871,-106.421959000408,31.9135019996177
10204,19857,El Paso,24,El Paso,72,72UR89,1756,-106.40676899959,31.8847500002124
10205,19913,El Paso,24,El Paso,72,72UR102,1771,-106.406319000421,31.8920119996541
10206,19929,El Paso,24,El Paso,72,72UR105,1556,-106.406325999845,31.8955380003785
10207,19985,El Paso,24,El Paso,72,72UR124,1516,-106.407515999863,31.9002799996223
10208,20001,El Paso,24,El Paso,72,72HP5336,1843,-106.407547000394,31.9064459997831
10209,20009,El Paso,24,El Paso,72,72UR134,1786,-106.412932999658,31.9104289999984
10210,20025,El Paso,24,El Paso,72,72FS521,1708,-106.413535999587,31.9136300001244
10211,20073,El Paso,24,El Paso,72,72HP5036,1632,-106.408203000068,31.9137399998012
10212,20081,El Paso,24,El Paso,72,72UR127,1432,-106.405684999963,31.9029500004422
